,온도,압력,유량,전압,전류,이상여부,배치번호,공정단계,장비ID
2025-04-20 19:54:43.644677,162.72829265392403,102.39177843322896,51.542750936405305,228.1064629976592,9.90642128720692,0,5,3,EQ-A
2025-04-20 20:54:43.644677,156.65879926811547,101.13085313612194,52.76702298447511,229.0640196106916,10.01020103348669,0,5,4,EQ-B
2025-04-20 21:54:43.644677,155.34467725257872,100.98900853098475,48.35828756710806,237.0969021623799,9.846512785477932,0,5,1,EQ-A
2025-04-20 22:54:43.644677,164.76747230305642,103.86261202319916,48.725103413340264,227.73501188056187,9.609083975254247,0,5,5,EQ-A
2025-04-20 23:54:43.644677,161.6657472195223,99.20648653916159,51.97511936786767,228.72431623646852,10.061311630881805,0,5,1,EQ-C
2025-04-21 00:54:43.644677,158.11184192863223,101.84979873871244,50.75589070995313,230.11671230571793,10.131824078566812,0,5,4,EQ-B
2025-04-21 01:54:43.644677,165.8252995210737,100.42241834282778,51.24652359339852,233.45724120976377,10.076417448314386,0,5,3,EQ-C
2025-04-21 02:54:43.644677,161.0875581357803,100.79864180884083,50.91863670473623,231.39465104598182,9.710171848114479,0,5,1,EQ-C
2025-04-21 03:54:43.644677,164.6792922428723,102.92159819201731,51.025310682876686,226.43955047215198,9.978940176453564,0,5,1,EQ-A
2025-04-21 04:54:43.644677,161.0187875346092,101.24325589210379,48.18607608443597,229.01983071948487,9.669961669820262,0,5,5,EQ-B
2025-04-21 05:54:43.644677,167.70736573443236,101.31626312416225,52.16463250344861,228.81369120745168,10.27019381718365,0,5,5,EQ-A
2025-04-21 06:54:43.644677,166.7328359308839,102.22836212355294,52.39016654874956,230.62429630532972,9.863075892450647,0,5,1,EQ-A
2025-04-21 07:54:43.644677,160.09428581931027,99.85382860788212,50.0797652503402,232.34364517633995,10.255442250622007,0,5,1,EQ-B
2025-04-21 08:54:43.644677,164.2041353822629,99.08409999397584,50.41032118985107,232.3595847320416,11.005923217901442,1,5,5,EQ-A
2025-04-21 09:54:43.644677,163.1571116910339,98.76158060617331,47.95108342528215,225.0858193455887,10.70019453419816,1,5,4,EQ-B
2025-04-21 10:54:43.644677,165.60711258176332,97.24524271270107,51.37959495502413,234.59147734852502,10.663452877621484,1,5,2,EQ-B
2025-04-21 11:54:43.644677,157.8665638703064,103.96849958602058,51.494916772310276,231.9248715588955,10.912543806343061,1,5,2,EQ-A
2025-04-21 12:54:43.644677,163.4065652072965,98.7211828941147,50.45621180865198,235.73483383261473,10.71526567750124,1,5,1,EQ-A
2025-04-21 13:54:43.644677,164.68330945566132,100.20885787710506,52.45153618286551,232.63588892379826,10.074842165334502,0,5,5,EQ-C
2025-04-21 14:54:43.644677,155.32697980190585,100.1333668785099,50.03792699335819,234.86052128243543,9.97900097269799,0,5,3,EQ-A
2025-04-21 15:54:43.644677,157.27815088062977,101.12351745777302,51.552182837913854,232.7774969610161,9.76425756039818,0,5,3,EQ-B
2025-04-21 16:54:43.644677,154.45646018407558,101.98651240920346,48.92750982381776,235.74131996395172,9.690950368976386,0,5,2,EQ-C
2025-04-21 17:54:43.644677,160.3860573129385,102.07616252780976,50.6027864624198,233.02491554781298,10.101984712803453,0,5,4,EQ-B
2025-04-21 18:54:43.644677,163.70466353229943,99.68463227554155,50.36583757665171,230.98647185816986,9.972049842927204,0,5,2,EQ-C
2025-04-21 19:54:43.644677,166.34805889706334,100.3915648387276,51.045614231773186,238.91498445823285,9.974828466684805,0,5,1,EQ-A
2025-04-21 20:54:43.644677,161.61307576550732,101.1540131662012,50.06716836733177,234.32955023837437,10.184281964721034,0,5,4,EQ-A
2025-04-21 21:54:43.644677,166.8192241974306,100.28076764579056,50.47613186331036,233.302987115541,10.26509899838172,0,5,3,EQ-A
2025-04-21 22:54:43.644677,156.8130793461491,103.38561806346603,52.083454055835205,227.15906948507094,10.025246756782968,0,5,5,EQ-B
2025-04-21 23:54:43.644677,155.75686650680495,101.53569557172482,49.98946359026404,227.14044924644367,10.014973947414463,0,5,5,EQ-C
2025-04-22 00:54:43.644677,161.26949883687993,101.95212522668403,48.049700415369855,232.43037610700816,10.156090063845745,0,5,1,EQ-B
2025-04-22 01:54:43.644677,162.75316764000905,101.8412768528847,53.65244791211472,231.9580201361055,9.847491545560638,0,5,2,EQ-C
2025-04-22 02:54:43.644677,161.38068430059616,102.70062315959711,53.04725686160571,229.44259157754874,10.111675515503439,0,5,1,EQ-A
2025-04-22 03:54:43.644677,154.61332156717236,101.05410021482548,48.5986264584766,231.97473756601215,10.16722075700229,0,5,5,EQ-B
2025-04-22 04:54:43.644677,161.22125501753402,98.59777432802858,51.90867391669698,236.81374490938865,10.189287792198439,0,5,3,EQ-A
2025-04-22 05:54:43.644677,157.18200347555972,101.43126415820902,49.92682628770238,233.84824339241024,9.753719640111717,0,5,5,EQ-B
2025-04-22 06:54:43.644677,163.77276724653066,99.68466788556222,51.20940806743369,227.73716371792142,9.950133725886701,0,5,4,EQ-A
2025-04-22 07:54:43.644677,162.77117859322476,99.89356441686803,51.264965768140115,231.1774883490921,9.93108201317452,0,5,5,EQ-B
2025-04-22 08:54:43.644677,158.42327300739876,101.7553761788368,50.3874231470511,228.87298402564807,10.094458107159367,0,5,5,EQ-B
2025-04-22 09:54:43.644677,159.84869429615338,102.84459712936057,49.47451590099384,230.2692509659138,10.15820329765845,0,5,4,EQ-C
2025-04-22 10:54:43.644677,158.03460453753289,100.8181107664748,49.63175638472093,230.1865973917306,10.327717548432469,1,5,2,EQ-A
2025-04-22 11:54:43.644677,161.3584703629349,101.29842203125435,50.59004715112067,229.97524874516546,9.995875787630927,1,5,5,EQ-C
2025-04-22 12:54:43.644677,164.75164490417174,103.6209434923092,52.06421490419973,227.38405259592295,9.995463108740177,1,5,1,EQ-C
2025-04-22 13:54:43.644677,158.28087378341758,101.18456893474897,54.67134981885244,231.14111166614208,10.269943366706594,1,5,5,EQ-A
2025-04-22 14:54:43.644677,163.2439292211163,105.11802560832906,54.92228710284382,229.69508204656577,10.127618198224559,1,5,1,EQ-B
2025-04-22 15:54:43.644677,159.79175727015277,101.72215740841635,58.583061441884816,221.79445369805333,10.289239385101043,1,5,4,EQ-C
2025-04-22 16:54:43.644677,158.91024973748245,97.84197499058544,61.25532318140501,238.39639926002914,10.12577929275282,1,5,5,EQ-A
2025-04-22 17:54:43.644677,161.18864387869957,102.02827524111493,59.13928380365732,235.17464392593698,9.884417817475192,1,5,4,EQ-B
2025-04-22 18:54:43.644677,158.08524226468893,101.40328897784805,61.83369917060239,230.28171425633684,12.830792766914065,1,5,4,EQ-C
2025-04-22 19:54:43.644677,159.6795875135842,102.91213052250865,63.59535111620897,231.5878153638768,9.817668885060588,1,5,2,EQ-C
2025-04-22 20:54:43.644677,157.51960383485482,101.87823399052543,51.542935523274295,227.6070156524258,10.185968479633962,0,5,5,EQ-C
2025-04-22 21:54:43.644677,168.04748301353365,100.51843964526655,50.87579173176632,237.1508088298486,10.273019432371786,0,5,1,EQ-B
2025-04-22 22:54:43.644677,161.6002536054184,98.70085715560737,51.979158246689174,237.807004081423,10.38236244517336,0,5,1,EQ-C
2025-04-22 23:54:43.644677,159.13305686424516,100.38436551663352,51.53648586657798,231.98778765170886,10.213791316598229,0,5,5,EQ-B
2025-04-23 00:54:43.644677,162.15998500323275,99.3058252267105,48.660588613180494,234.8584874480698,10.266142361295097,0,5,2,EQ-C
2025-04-23 01:54:43.644677,161.05203235682595,99.74569051155649,52.16182303521314,232.01074845224178,9.974653570680822,0,5,2,EQ-A
2025-04-23 02:54:43.644677,160.66815357083485,101.68332345867381,52.18117751341735,226.94896743969247,9.877499975673302,0,5,2,EQ-C
2025-04-23 03:54:43.644677,163.4287435857477,103.47393480005381,49.41861711917049,230.0087766890574,10.210755951349741,0,5,1,EQ-A
2025-04-23 04:54:43.644677,163.8819168570816,101.33623146150026,50.741675304207966,231.7966510461638,10.137458016552761,0,5,4,EQ-A
2025-04-23 05:54:43.644677,159.56251779317813,98.67228903921465,51.80430913062506,229.81569588940175,10.084450143317476,0,5,2,EQ-A
2025-04-23 06:54:43.644677,159.38404622739972,101.39272462847457,50.30286381547539,230.5745961047652,10.129733931582932,0,5,1,EQ-B
2025-04-23 07:54:43.644677,160.3578374881922,102.63172405042492,52.42563498562552,230.97001128700063,10.117598071011251,0,5,1,EQ-A
2025-04-23 08:54:43.644677,153.5715231732342,99.60599202064411,54.56208435220868,230.97499872946796,10.276199162759902,0,5,4,EQ-C
2025-04-23 09:54:43.644677,156.16258694705255,100.383249966069,49.29663518946556,231.38741878937267,10.276492121855211,0,5,5,EQ-B
2025-04-23 10:54:43.644677,165.73684733293194,100.61478021194043,48.288558882135476,227.64524955346153,10.1497333807959,0,5,5,EQ-A
2025-04-23 11:54:43.644677,166.6299815354008,99.26521405672786,51.07974223787305,228.75670199330338,10.198304936613647,0,5,2,EQ-B
2025-04-23 12:54:43.644677,160.28160728251174,101.63633109692293,51.758467882393404,226.8297798620331,10.141263462789112,0,5,2,EQ-B
2025-04-23 13:54:43.644677,162.9974077079503,100.3361953345359,50.15299829247425,234.33493633005173,9.976915936215784,0,5,4,EQ-B
2025-04-23 14:54:43.644677,162.07576534185617,101.21835315320057,52.94123351889058,224.0194416872433,10.178007353821076,0,5,2,EQ-C
2025-04-23 15:54:43.644677,171.2628432798941,99.02079999618482,48.26894395964957,234.84520839609974,9.817579517775622,0,5,4,EQ-A
2025-04-23 16:54:43.644677,164.69243472067942,99.75116200740973,51.63512354633477,235.58168300677363,10.223674509510854,0,5,1,EQ-B
2025-04-23 17:54:43.644677,160.49374707730823,101.66403845416835,49.45030148985724,229.9128704256354,9.846919795817866,0,5,2,EQ-B
2025-04-23 18:54:43.644677,157.69367645774622,99.81801704305421,53.30503547355264,222.20168763365663,10.091574444119837,0,5,1,EQ-B
2025-04-23 19:54:43.644677,155.48175676113271,103.296561999718,53.73914783627585,229.632209288767,9.900969898361874,0,5,3,EQ-A
2025-04-23 20:54:43.644677,161.471694617665,99.73068093969613,49.1189802694149,230.57953529381155,10.131905622084451,0,5,4,EQ-B
2025-04-23 21:54:43.644677,158.22840071190905,100.74925947434818,49.45885637158073,227.38090912976034,10.031824288821518,0,5,3,EQ-B
2025-04-23 22:54:43.644677,155.96403962720308,101.90676071605282,51.78508914123067,228.9874906798345,9.769451606599212,0,5,2,EQ-C
2025-04-23 23:54:43.644677,158.50423210590452,97.9657946384681,49.68451977704062,235.76012571625745,10.103090357838727,0,5,1,EQ-A
2025-04-24 00:54:43.644677,157.0082259172656,97.37201161135549,50.231007601436396,232.82980980365272,9.934349166993561,0,5,2,EQ-C
2025-04-24 01:54:43.644677,166.1904709590961,97.74057223014361,50.32564678866445,227.48478512759388,10.17519106224494,0,5,3,EQ-A
2025-04-24 02:54:43.644677,163.45816116128444,102.36398782477177,47.06022572539703,225.19403140613483,10.026189046695047,0,5,2,EQ-A
2025-04-24 03:54:43.644677,160.44494860212438,99.31599846010248,50.21269912643283,229.38146634781387,10.089479701223661,0,5,5,EQ-A
2025-04-24 04:54:43.644677,165.35634822814407,104.47526602536908,49.06205425914838,229.71167850067584,9.861565229089663,0,5,3,EQ-C
2025-04-24 05:54:43.644677,160.63233717041746,99.24680874136706,49.36535003512975,232.02844010280313,9.920500102008376,0,5,2,EQ-C
2025-04-24 06:54:43.644677,157.45435206927073,100.47023520884419,52.56870304263049,228.5409103651394,9.939825197668066,0,5,1,EQ-C
2025-04-24 07:54:43.644677,165.3529017178281,102.7080939844111,48.04373257299921,231.98082004480213,9.35657481972022,1,5,2,EQ-C
2025-04-24 08:54:43.644677,162.02242668981472,103.45651808569814,51.468371916679565,236.67657334439994,9.490865841844206,1,5,1,EQ-B
2025-04-24 09:54:43.644677,156.71857866447561,103.5238722171759,49.62309470556223,232.89440258704468,9.074608000321044,1,5,5,EQ-B
2025-04-24 10:54:43.644677,159.49142852065907,102.07688910812412,49.596678442975836,229.96559575650187,9.385769229823168,1,5,2,EQ-B
2025-04-24 11:54:43.644677,157.15685876796832,101.74456401597786,51.35507963304494,229.46508470907318,8.84216641100826,1,5,5,EQ-A
2025-04-24 12:54:43.644677,155.41587162754627,101.00014694738233,50.57935418966185,228.83629361682782,9.80222863635599,0,5,3,EQ-B
2025-04-24 13:54:43.644677,163.06205442767808,101.28466642823071,50.93841962998552,233.91026564407977,9.838943387430835,0,6,1,EQ-A
2025-04-24 14:54:43.644677,166.28913585564962,99.04356399982704,51.57584796126268,227.83336890091152,9.77080257113067,0,6,3,EQ-C
2025-04-24 15:54:43.644677,155.21221730633175,98.57338980382727,49.38487397089224,230.0248515823955,9.729774062655181,0,6,1,EQ-A
2025-04-24 16:54:43.644677,161.7004982767381,99.90634298153317,48.89157251970517,229.99459382737314,10.060029859744775,0,6,5,EQ-A
2025-04-24 17:54:43.644677,157.60513155872806,99.6033290236922,48.07838585030407,228.10132614642905,7.715217323626253,1,6,4,EQ-B
2025-04-24 18:54:43.644677,158.10042726052177,99.10670918765658,48.48640505323711,225.14929338012374,10.049443159921056,0,6,2,EQ-C
2025-04-24 19:54:43.644677,157.70005417883888,100.9979960422454,54.75250767199874,230.751282271694,10.098813810668672,0,6,5,EQ-C
2025-04-24 20:54:43.644677,156.74558795614186,101.40495394182147,51.88724456209861,229.42221061555665,10.025547358282486,0,6,1,EQ-B
2025-04-24 21:54:43.644677,159.73853766130546,99.9357442612311,47.53660884039797,231.2442671329446,10.08846714109953,0,6,1,EQ-C
2025-04-24 22:54:43.644677,156.7586422054501,102.22678809850221,47.560141368837485,227.74980823868967,9.9648350819673,0,6,1,EQ-C
2025-04-24 23:54:43.644677,160.38216078114655,97.83750382405103,50.54342911713769,233.5500423579239,9.776199670043063,0,6,1,EQ-C
2025-04-25 00:54:43.644677,159.26587412631534,99.39390148010669,50.628775241202845,226.51075522043965,10.147969088027422,0,6,2,EQ-B
2025-04-25 01:54:43.644677,158.5901205811317,98.49860316767187,50.60811342753882,235.09341501741272,9.8711453480708,0,6,3,EQ-C
2025-04-25 02:54:43.644677,156.31531273981506,96.55936811152175,49.24533615072069,223.5150699138595,9.811093530870615,0,6,4,EQ-A
2025-04-25 03:54:43.644677,157.37254357224356,99.50975619399783,49.438466903730834,230.744348222661,9.935102754406167,0,6,2,EQ-A
2025-04-25 04:54:43.644677,161.7684008898958,99.4223025545995,50.17168094217056,230.83519907889868,9.810386353641077,0,6,1,EQ-C
2025-04-25 05:54:43.644677,160.87624146064033,102.12567498968308,49.74641376143508,226.5546606087561,9.890754144763047,0,6,2,EQ-B
2025-04-25 06:54:43.644677,155.9049046886802,100.63306389326232,45.88287713109179,230.57806863087873,10.015513428827678,0,6,5,EQ-B
2025-04-25 07:54:43.644677,159.45229642501644,97.8536163295775,49.17759498583419,233.38625097278623,10.014116393553639,1,6,1,EQ-B
2025-04-25 08:54:43.644677,161.58448469566184,102.63008475276825,46.78758641844409,221.690464819909,9.804354703150189,1,6,4,EQ-C
2025-04-25 09:54:43.644677,153.4747973803646,101.55479698459351,47.14509319023211,230.71529767573855,9.87068985371367,1,6,1,EQ-C
2025-04-25 10:54:43.644677,176.81129338955648,100.47020921325938,50.475478045150695,220.68919001385643,10.129060138209544,1,6,4,EQ-A
2025-04-25 11:54:43.644677,172.75298931013614,99.10339408856143,44.760003695768326,225.74285249487826,10.030820111620105,1,6,4,EQ-B
2025-04-25 12:54:43.644677,176.82644439754614,97.86315902324533,42.27300827416381,234.35500338523875,10.292066615003204,1,6,3,EQ-A
2025-04-25 13:54:43.644677,169.67740873049195,98.82379166603175,42.98047212944559,226.9489991409935,10.141101658238604,1,6,3,EQ-A
2025-04-25 14:54:43.644677,163.5036371740551,101.24120312097538,40.89776856681709,224.94031096157357,10.133377720240164,1,6,2,EQ-B
2025-04-25 15:54:43.644677,145.39425876560594,102.55067728916592,39.44319093002798,228.15960779526753,9.709658586184858,1,6,2,EQ-C
2025-04-25 16:54:43.644677,148.28039266782355,101.96546063659645,38.40480574483559,235.67979730616412,10.066648867553184,1,6,4,EQ-C
2025-04-25 17:54:43.644677,146.28781461671878,98.56295410251313,52.80527574687284,222.64979878696042,9.928919180266208,1,6,1,EQ-A
2025-04-25 18:54:43.644677,139.7109347709543,97.49663270516947,47.477847701774635,225.22095714917117,9.844435875475408,1,6,5,EQ-A
2025-04-25 19:54:43.644677,142.15853449970928,99.58309023007769,50.13766661324477,233.6879985810501,9.962830538611321,1,6,5,EQ-A
2025-04-25 20:54:43.644677,131.79741150722356,96.3871735814553,47.79060397409083,234.86148619324587,10.090992508174587,1,6,1,EQ-A
2025-04-25 21:54:43.644677,134.42284284758503,99.86016727851268,50.24740883210846,228.2983380954418,7.588907582103911,1,6,1,EQ-B
2025-04-25 22:54:43.644677,154.58175808185553,99.06323506336742,47.77809518805505,224.48830307264157,9.784511637162842,0,6,3,EQ-A
2025-04-25 23:54:43.644677,156.42249407138056,98.52091304558014,48.602029192685414,235.5814261034183,10.053507207134825,0,6,5,EQ-A
2025-04-26 00:54:43.644677,158.73153638192602,96.628931959991,48.7949538817058,233.88834878336863,9.82241245019757,0,6,4,EQ-C
2025-04-26 01:54:43.644677,155.68523681493483,100.13264086055686,50.90300188184853,230.81643799175544,9.963777921454781,0,6,2,EQ-C
2025-04-26 02:54:43.644677,157.25267296168013,98.37942765511993,50.79801979446047,225.82651694598815,9.876167894209456,0,6,3,EQ-C
2025-04-26 03:54:43.644677,161.87160093186884,97.30878439105987,47.18245015649972,228.3538604316939,9.889386869768433,0,6,5,EQ-B
2025-04-26 04:54:43.644677,156.5786278644438,94.46369669262441,49.34235723309358,227.96706715937154,10.052787200649467,0,6,1,EQ-B
2025-04-26 05:54:43.644677,161.27311023006615,99.19787675317345,48.06110183700921,229.5903075385676,9.751007872856466,0,6,5,EQ-C
2025-04-26 06:54:43.644677,154.7092252863998,102.19121006207884,47.1399492165037,233.311586262363,10.247944919142416,0,6,4,EQ-C
2025-04-26 07:54:43.644677,160.22996392029745,102.00074035453636,48.870279912915954,231.39534013103784,9.619683154813242,0,6,3,EQ-A
2025-04-26 08:54:43.644677,163.25981699031158,98.46546703308218,48.71315614663291,224.86333466483606,9.823118132196786,0,6,1,EQ-A
2025-04-26 09:54:43.644677,150.20802582121877,98.2197336435519,53.26794788806407,233.03516232170819,9.984044022739107,0,6,4,EQ-B
2025-04-26 10:54:43.644677,155.78439981703752,100.00164909442793,49.9419583765707,229.4844911353163,10.019421561169505,0,6,2,EQ-B
2025-04-26 11:54:43.644677,160.35979958787834,97.55413718332446,46.9220837473812,230.7264451501396,9.905065338101874,0,6,3,EQ-A
2025-04-26 12:54:43.644677,157.75655477532064,99.71967286409775,48.275396357447065,233.32184225972597,9.912103519272941,0,6,4,EQ-C
2025-04-26 13:54:43.644677,159.6693157420701,100.49288187939068,50.91838690779852,224.7268953324539,9.99003315576289,0,6,4,EQ-A
2025-04-26 14:54:43.644677,156.4193153571018,101.26118836288444,52.6970376111938,228.31318071713298,9.88311838606478,0,6,1,EQ-B
2025-04-26 15:54:43.644677,158.72331634774693,99.05041840061871,46.574036341022044,226.66316855163987,10.153931062464347,0,6,2,EQ-B
2025-04-26 16:54:43.644677,157.91949186141738,98.87975173940055,46.08600068113042,223.21221789483945,10.06181231800815,0,6,4,EQ-A
2025-04-26 17:54:43.644677,162.33640124370942,97.75859287449408,52.34017247804133,229.59949429685977,10.067660443743108,0,6,3,EQ-A
2025-04-26 18:54:43.644677,159.29888503810213,97.84727385681593,49.874764742500545,236.8226707323795,9.761514657459834,0,6,4,EQ-A
2025-04-26 19:54:43.644677,159.58481678982014,98.85227247161552,47.78258273832412,222.32588210121696,9.909742325077524,0,6,5,EQ-B
2025-04-26 20:54:43.644677,157.09684163568255,99.84715827273901,50.1259309049161,228.3621628192592,9.873410584684423,0,6,3,EQ-C
2025-04-26 21:54:43.644677,156.85632410384838,100.7634801357671,44.84792619368354,230.61682130100593,9.756483679922923,0,6,3,EQ-A
2025-04-26 22:54:43.644677,157.05334413996266,97.90897079854679,49.25322822734263,228.90546543821532,9.984787602292364,0,6,4,EQ-B
2025-04-26 23:54:43.644677,159.82517368035118,101.74298088447763,49.801535224283576,228.13323969737107,9.835909033991207,0,6,1,EQ-B
2025-04-27 00:54:43.644677,157.12376892038776,98.81165259315671,50.80397549412403,224.19632931163588,10.035586497797805,0,6,3,EQ-B
2025-04-27 01:54:43.644677,159.51125835645271,99.2370589261516,47.582844496244775,229.32129797659854,9.748901847857512,0,6,5,EQ-A
2025-04-27 02:54:43.644677,165.48319469082932,98.03724321575923,49.4254079500112,226.0426454386248,10.214766370240863,0,6,1,EQ-A
2025-04-27 03:54:43.644677,161.49033147124024,95.2528907961124,47.750916853134655,221.2868434432061,9.779940346558053,0,6,1,EQ-C
2025-04-27 04:54:43.644677,157.52274918058092,100.77815613783861,49.730386736694065,232.59146835618614,9.96702510392376,0,6,1,EQ-B
2025-04-27 05:54:43.644677,162.63795324310507,100.54502657976668,47.82470954734093,231.82852623536542,10.063671893525942,0,6,3,EQ-A
2025-04-27 06:54:43.644677,157.2995466998516,98.86101970976469,48.64973090636135,228.83200119942703,9.837883158796155,0,6,1,EQ-B
2025-04-27 07:54:43.644677,151.8933955364276,99.45522318888501,47.68387966885985,229.45072628103946,10.076435306589849,0,6,4,EQ-B
2025-04-27 08:54:43.644677,155.35563220252158,100.2178586489633,50.4431870224959,232.29697994796481,9.730932062312244,0,6,1,EQ-C
2025-04-27 09:54:43.644677,152.51012615330458,96.76880651688447,50.80380147278983,229.4938980793177,10.179324577699965,1,6,5,EQ-A
2025-04-27 10:54:43.644677,154.93927579701327,98.50707257633165,48.99779275531312,231.7910459263553,9.941240914685174,1,6,2,EQ-A
2025-04-27 11:54:43.644677,153.53861650731562,100.72905208771161,49.46900761327528,227.81894790710427,9.841125860839377,1,6,5,EQ-B
2025-04-27 12:54:43.644677,156.4328965414216,97.33190371163657,47.00806705919609,233.21805129575046,9.892374979620627,1,6,3,EQ-B
2025-04-27 13:54:43.644677,149.30336423857887,99.92939971662688,48.940675416337854,229.94955874580725,10.078833527867035,1,6,1,EQ-C
2025-04-27 14:54:43.644677,144.8533561650637,97.19754262284094,49.374837935477046,229.56386440644616,9.848442014412923,1,6,1,EQ-C
2025-04-27 15:54:43.644677,145.7196778806228,100.25487960906146,53.845484790055544,224.72145564763773,9.82285668226343,1,6,4,EQ-C
2025-04-27 16:54:43.644677,132.957023777557,99.43766826662916,47.6437923608347,229.95066098858896,9.912784307448542,1,6,1,EQ-C
2025-04-27 17:54:43.644677,138.48648298128018,96.8253308672833,51.957512625046554,226.2612513959368,9.755561370584255,1,6,5,EQ-C
2025-04-27 18:54:43.644677,137.64538433204936,100.14581576697503,51.19934813198943,226.94822459733118,10.257215668944946,1,6,3,EQ-C
2025-04-27 19:54:43.644677,154.1896793913273,95.66816414396664,50.02687744611362,226.4003814495397,9.861515911993886,1,6,2,EQ-B
2025-04-27 20:54:43.644677,162.97430749253067,94.23047627922982,52.511931147912364,225.60767757551017,10.096692498455448,1,6,1,EQ-C
2025-04-27 21:54:43.644677,160.33459542840583,94.60408569709713,50.22331282272367,236.288845413481,9.99522538411252,1,6,2,EQ-B
2025-04-27 22:54:43.644677,157.86740532433777,94.87357810105142,50.27444784478344,233.68949524396845,9.798495910120028,1,6,1,EQ-B
2025-04-27 23:54:43.644677,161.40729686555017,89.9559756243006,49.56047756756869,235.69924898567675,9.963908747391006,1,6,3,EQ-A
2025-04-28 00:54:43.644677,166.91418325668272,90.44206994841399,51.7118850026984,225.2688903321495,10.097927483085192,1,6,5,EQ-B
2025-04-28 01:54:43.644677,159.99942379970756,89.74462897530724,51.52405019777442,229.63071544921556,9.938283258294577,1,6,3,EQ-B
2025-04-28 02:54:43.644677,160.26936810807746,88.87615908897675,48.678187597711144,225.13027406972935,10.170950465328987,1,6,2,EQ-C
2025-04-28 03:54:43.644677,157.9602474381378,100.03979447709801,47.54697989397135,227.17246751261507,10.144825087293906,0,6,1,EQ-B
2025-04-28 04:54:43.644677,156.70879428008652,99.15909135734572,49.43250336015849,226.48118556691392,10.130232918024847,0,6,2,EQ-C
2025-04-28 05:54:43.644677,162.36017981423913,98.41687984513129,48.4627992722164,233.72434044723016,9.903010225909082,0,6,5,EQ-C
2025-04-28 06:54:43.644677,156.79014418667606,99.96545160826344,49.716004178827205,228.3229913460331,9.802214105688366,0,6,3,EQ-C
2025-04-28 07:54:43.644677,159.9342036997866,98.06092643455163,51.910221679001204,233.25691402136866,9.882517877892298,0,6,2,EQ-A
2025-04-28 08:54:43.644677,158.15583084327932,95.00509369375717,49.11184174110354,231.76175863112476,10.020107940069272,0,6,2,EQ-C
2025-04-28 09:54:43.644677,161.3974248197691,100.62801237390335,49.82904039812127,237.47962124096375,10.081005722286115,0,6,5,EQ-B
2025-04-28 10:54:43.644677,160.966215562769,101.43356234104992,50.02370883058691,224.92252780134677,9.630771859797218,0,6,1,EQ-C
2025-04-28 11:54:43.644677,163.3659876361791,96.01553985175666,51.367812048001866,234.1049652879421,9.994023857497346,0,6,2,EQ-C
2025-04-28 12:54:43.644677,158.26125763172092,98.29777163943515,46.235840590644045,233.7827818625725,10.024413818949036,0,6,5,EQ-C
2025-04-28 13:54:43.644677,159.11574763326303,101.0395891437958,48.996498217511636,226.7707346241508,9.954509161492787,0,6,1,EQ-A
2025-04-28 14:54:43.644677,156.8069793682835,103.4639216599651,50.386902030911386,233.42663620913504,10.218688560880539,0,6,1,EQ-B
2025-04-28 15:54:43.644677,158.64286616023952,100.0965780263723,52.062053440958046,231.244326903914,10.07648886373314,0,6,3,EQ-A
2025-04-28 16:54:43.644677,161.43590314628415,98.87577918268542,49.26928000555698,229.41998063628995,10.227277059820215,0,6,5,EQ-B
2025-04-28 17:54:43.644677,162.75594209799314,99.81149595274626,46.98873551118454,227.4861950859353,9.975638915400394,0,7,1,EQ-A
2025-04-28 18:54:43.644677,157.21314307321674,102.43497444215139,51.17636615351463,227.88999598231155,10.17059762310826,0,7,3,EQ-B
2025-04-28 19:54:43.644677,163.2400117753294,99.09405572228104,49.111725372779226,237.17403236093028,10.289577334503448,0,7,4,EQ-A
2025-04-28 20:54:43.644677,164.91428152227218,98.86575765204408,48.214966564643895,230.3977647227806,10.238390007858227,0,7,5,EQ-C
2025-04-28 21:54:43.644677,161.82758210506813,99.42016034352451,49.184157230972524,233.056565766094,9.84044968914467,0,7,4,EQ-A
2025-04-28 22:54:43.644677,166.75919132515787,98.66272162788431,49.94406037888908,227.8668740110725,9.98288091790782,0,7,1,EQ-A
2025-04-28 23:54:43.644677,157.97735873522078,100.482778559441,49.27042025855266,227.95714624482721,9.970305352370001,0,7,5,EQ-C
2025-04-29 00:54:43.644677,156.46091822132993,103.0126810469666,46.62894018768555,234.21638326320115,10.112030784131122,0,7,3,EQ-C
2025-04-29 01:54:43.644677,154.7334207477605,100.86970957724742,51.82635445019926,226.16390087226964,10.147516671374493,0,7,1,EQ-B
2025-04-29 02:54:43.644677,165.70158331862842,99.93679530328843,52.48217620896345,229.33072305398025,9.895923001678936,0,7,5,EQ-B
2025-04-29 03:54:43.644677,162.94777847716438,99.89692769646618,51.469149796891266,230.87998432622496,10.0496344001187,0,7,5,EQ-B
2025-04-29 04:54:43.644677,160.63252880087876,97.80358750412904,48.51276273458211,231.18905304338045,9.704235996502991,0,7,4,EQ-A
2025-04-29 05:54:43.644677,161.80170324461685,101.90608687368731,50.098418021862855,230.27149687349691,10.28374789214452,0,7,1,EQ-B
2025-04-29 06:54:43.644677,157.16687170474165,100.32952226951345,50.44838207248569,232.23790113272264,9.960529386340696,0,7,3,EQ-A
2025-04-29 07:54:43.644677,169.12035226235886,100.18312297583367,51.48191348108791,233.27736484969546,10.057702939822555,0,7,3,EQ-A
